k,seed,run_uid,scheme,first_bin,final_bin,first_n_posts,final_n_posts,delta_dominant_share,delta_topic_entropy_norm,delta_effective_topics,delta_topic_hhi,delta_topic_hhi_norm,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
24,33,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,fixed_15m,0-15m,45-60m,334,269,0.3662266544976961,-0.30893499397104607,-4.192007950548541,0.3024500192133257,0.3156000200486877,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01
24,33,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,normalized_quartile,Q1,Q4,347,282,0.2787520183129969,-0.2793442472685051,-3.8762985908493217,0.2402732751328685,0.25071993926908015,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01
24,33,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,fixed_15m,0-15m,45-60m,123,101,0.21878773243177974,-0.18667392851042783,-1.0535164836371465,0.3338976855378094,0.34841497621336626,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1
24,33,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,normalized_quartile,Q1,Q4,120,113,0.16880530973451324,-0.11957877254046503,-0.7544494612877646,0.23979829622088222,0.2502243091000511,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1
24,33,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,fixed_15m,0-15m,45-60m,246,218,0.10315506824793017,-0.09580070093600312,-2.292224328213263,0.05393441613247468,0.056279390746930114,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01
24,33,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,normalized_quartile,Q1,Q4,239,232,0.09315033905641323,-0.0836747390634498,-1.9916239356857348,0.047361685441887236,0.049420889156751885,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01
24,33,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,fixed_15m,0-15m,45-60m,117,55,-0.21010101010101012,-0.016526587973939855,-0.2244346322700217,-0.07829187819863814,-0.08169587290292674,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25
24,33,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,normalized_quartile,Q1,Q4,110,64,-0.10795454545454541,-0.041040478600508856,-0.5410788385954963,-0.037611376549586684,-0.03924665379087311,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25
24,33,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,fixed_15m,0-15m,45-60m,393,387,0.058563623094068706,-0.04468390992241167,-1.1145371776535464,0.025069227203098315,0.02615919360323303,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
24,33,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,normalized_quartile,Q1,Q4,391,389,0.05797539760287712,-0.043321066404298114,-1.0819438470028189,0.023893310282003977,0.024932149859482403,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01
24,33,e55196f00ddf9d233571b38dd33f82e0a10f99fc,fixed_15m,0-15m,45-60m,121,62,-0.20394561450279927,0.09271643074044533,1.6900766835247811,-0.12866900293752637,-0.13426330741307094,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-tech,n10,10,dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech
24,33,e55196f00ddf9d233571b38dd33f82e0a10f99fc,normalized_quartile,Q1,Q4,116,68,-0.19574036511156184,0.08612778463617843,1.5671183855154203,-0.1248107377524697,-0.13023729156779443,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-tech,n10,10,dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech
24,33,e78d2299fffa61f97d1cf7301600790b69c6684b,fixed_15m,0-15m,45-60m,229,90,0.4934497816593887,-0.3884471391905518,-2.436680101418432,0.6092179782994223,0.6357057164863537,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
24,33,e78d2299fffa61f97d1cf7301600790b69c6684b,normalized_quartile,Q1,Q4,229,90,0.4823386705482776,-0.36923820148891767,-2.373731189374136,0.5872426696574471,0.6127749596425535,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n20,20,ec-dom-tech-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-tech-n20-run01
24,33,ed89d518f117e12c753d18ad471c73ef335e5f8a,fixed_15m,0-15m,45-60m,102,65,0.18129713423831073,-0.07413948631182576,-1.0317638213664395,0.12110144254940633,0.12636672266025004,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01
24,33,ed89d518f117e12c753d18ad471c73ef335e5f8a,normalized_quartile,Q1,Q4,98,72,0.1743197278911564,-0.05274779104059918,-0.7523970794506516,0.09981871622420696,0.10415866040786809,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01
24,33,f6a9af6b0a8c242dfd9a45a69e65095585df6073,fixed_15m,0-15m,45-60m,90,69,-0.02995169082125604,0.06168102910288081,0.8207837655342356,-0.05112184648416529,-0.0533445354617377,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag25-n10-run01
24,33,f6a9af6b0a8c242dfd9a45a69e65095585df6073,normalized_quartile,Q1,Q4,87,78,-0.04597701149425287,0.062333570919547554,0.8055724162075628,-0.053560106976369704,-0.05588880727969009,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag25-n10-run01
24,33,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,fixed_15m,0-15m,45-60m,73,19,0.06056236481614996,-0.0039572702872289756,-0.04702960525310296,0.012891360657126705,0.013451854598740931,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5
24,33,f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,normalized_quartile,Q1,Q4,70,24,0.09880952380952379,-0.013663081112870401,-0.16362252391982013,0.03395975056689332,0.03543626146110607,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag5
24,33,f8b4c00ced286f4e74dddf7057f58924bd6eeabe,fixed_15m,0-15m,45-60m,422,319,0.026994904099006067,-0.033243684035385135,-0.6453741612424793,0.021053381154385292,0.021968745552402053,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n30,30,ec-mag25-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag25-n30-run01
24,33,f8b4c00ced286f4e74dddf7057f58924bd6eeabe,normalized_quartile,Q1,Q4,422,320,0.025799763033175327,-0.03236173942932896,-0.6291183406972145,0.02004973293852899,0.020921460457595464,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n30,30,ec-mag25-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag25-n30-run01
24,33,fa1544d4921dee1eee06b14a95889337c8727c45,fixed_15m,0-15m,45-60m,81,64,0.026813271604938294,0.008942856438135804,0.11217854451435727,-0.002559960133744821,-0.002671262748255465,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-tech-n10-run01
24,33,fa1544d4921dee1eee06b14a95889337c8727c45,normalized_quartile,Q1,Q4,78,76,-0.01585695006747634,0.041364782709456815,0.5308200280624695,-0.031065316410511412,-0.032415982341403166,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-tech-n10-run01
24,33,fac59a18eccee1e49da0a16a7590f09691a89e35,fixed_15m,0-15m,45-60m,258,246,0.02155416903006241,-0.04210795901899467,-0.7181990113821968,0.022715124063216796,0.02370273815292187,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag1-n20-run01
24,33,fac59a18eccee1e49da0a16a7590f09691a89e35,normalized_quartile,Q1,Q4,256,258,0.03530765503875971,-0.04916760171440154,-0.8237813143485226,0.03281023479283096,0.034236766740345315,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag1-n20-run01
24,33,fc9ac31f2cddf9fe833f67dd50aec10f4c098072,fixed_15m,0-15m,45-60m,121,98,0.05135773317591502,-0.022039050371992164,-0.4688724976793095,0.006209733035614201,0.006479721428467006,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-agi,n10,10,dom-agi-qwen35-27b-133846-dom-agi-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-agi
24,33,fc9ac31f2cddf9fe833f67dd50aec10f4c098072,normalized_quartile,Q1,Q4,117,109,0.03175723359209598,-0.004092838168003876,-0.08759701203376569,-0.005311776094257953,-0.005542722880964829,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),dom-agi,n10,10,dom-agi-qwen35-27b-133846-dom-agi-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-agi
24,33,ffbb280aad8553b955a5ae767b7b08d35fe49ffa,normalized_quartile,Q1,Q4,228,52,0.019568151147098534,-0.12648374697921982,-1.777789044667479,0.0786466386562274,0.08206605772823727,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,obs-dom-tech-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-dom-tech-5h
24,44,00882806f4b0287544272e5289b9188ba5b0c929,fixed_15m,0-15m,45-60m,232,115,0.15187406296851574,-0.23331563780859899,-2.621750128935759,0.21131610356740665,0.22050376024425042,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
24,44,00882806f4b0287544272e5289b9188ba5b0c929,normalized_quartile,Q1,Q4,248,114,0.1955998868138087,-0.24891424445148036,-2.749766382645673,0.24368678315812525,0.2542818606867393,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n30,30,ec-mag1-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
24,44,05155a79b700ad10d546875b19089a5693d74590,normalized_quartile,Q1,Q4,199,29,-0.08733321781320391,0.1299991074700913,2.0759344015059122,-0.10234917319284831,-0.10679913724471124,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag5,n10,10,obs-mag5-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag5-5h
24,44,05377070212bd282b603e8ff525b5f27999e1b5a,fixed_15m,0-15m,45-60m,107,82,0.22897196261682246,-0.26279983731268775,-4.113570150067908,0.19221640351185765,0.20057363844715576,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
24,44,05377070212bd282b603e8ff525b5f27999e1b5a,normalized_quartile,Q1,Q4,98,129,0.09167853187786745,-0.1974851195640721,-3.489272443485882,0.14660203952737777,0.15297604124595937,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
24,44,05e3c7f9d60777242d07f3abb8663a3b6ba375d3,normalized_quartile,Q1,Q4,307,33,-0.10936728852038297,-0.007466049297025212,-0.1324577190770988,-0.02989256493561815,-0.031192241671949367,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag1,n10,10,obs-mag1-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag1-5h
24,44,071b1111ea14702baa81d46e561002e9e8421824,fixed_15m,0-15m,45-60m,134,96,-0.04275497512437809,-0.01801889746197849,-0.3812762593902761,-0.001805242289794784,-0.001883731085003254,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n10,10,ec-mag1-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
24,44,071b1111ea14702baa81d46e561002e9e8421824,normalized_quartile,Q1,Q4,123,121,-0.10139084861922998,0.002642494286134389,0.05876696242185986,-0.021158428652626182,-0.022078360333175145,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag1,n10,10,ec-mag1-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
24,44,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,fixed_15m,0-15m,45-60m,136,86,0.4326265389876881,-0.320672373428472,-2.009668355573123,0.5690271300675012,0.593767440070436,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5
24,44,0ad21e48914c34092e43cad60b5ab85c0eae2a3e,normalized_quartile,Q1,Q4,132,101,0.41959195919591963,-0.32341651981363323,-2.0057194751794625,0.567618744322677,0.5922978201627933,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag5
24,44,0e1a75b82e3e1c9395f6955b14174d7d7baa76f3,normalized_quartile,Q1,Q4,90,36,-0.16666666666666669,0.06198292444557746,0.8603075877659245,-0.10327160493827159,-0.10776167471819639,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag25,n10,10,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-1h
24,44,0e810c3a077d74956348bd4b33566f4e5e61696a,fixed_15m,0-15m,45-60m,124,115,0.0016830294530154055,0.0053038770390609336,0.07682149238249814,-0.01784475449919254,-0.018620613390461782,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
24,44,0e810c3a077d74956348bd4b33566f4e5e61696a,normalized_quartile,Q1,Q4,143,162,0.1626953293619961,-0.12246203900327163,-1.437857834418423,0.11625296575942645,0.12130744253157538,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-tech,n10,10,ec-dom-tech-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
24,44,0ee98d63b346418608942fa67b651868996e3851,fixed_15m,0-15m,45-60m,96,52,0.3245192307692307,-0.2703376042429006,-2.795176649340274,0.320005598701512,0.3339188856015778,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi
24,44,0ee98d63b346418608942fa67b651868996e3851,normalized_quartile,Q1,Q4,95,56,0.3394736842105263,-0.2807437015367067,-2.8709307682904566,0.34124448809994906,0.3560812049738599,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-agi
24,44,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,fixed_15m,0-15m,45-60m,139,107,-0.028239090970214487,-0.04737277056321765,-0.8557050851421115,0.01834719507251989,0.019144899206107707,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag5-n10-run01
24,44,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,normalized_quartile,Q1,Q4,163,172,0.08503352832073052,-0.10248867366170372,-1.6992792341030665,0.05679293092807469,0.05926218879451273,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag5-n10-run01
24,44,18088a92d62b15012b1a8e4e157b4004bfeed062,fixed_15m,0-15m,45-60m,105,32,-0.07440476190476186,-0.06171467210688153,-0.44636370610271303,-0.04726562499999998,-0.049320652173913015,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag5
24,44,18088a92d62b15012b1a8e4e157b4004bfeed062,normalized_quartile,Q1,Q4,99,38,-0.14221158958001068,-0.04141612562844915,-0.3212743183292228,-0.09450545071295513,-0.09861438335264888,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag5
24,44,1db20037aead8578550d08c4c9a85a108d16df59,fixed_15m,0-15m,45-60m,93,28,0.16858678955453155,-0.17041863143602154,-0.8384837493648958,0.2745147486674172,0.28645017252252225,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag1
